<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
MCFTR;D;21/02/25;000000;8137.43;8137.43;8137.43;8137.43;0
MCFTR;D;24/02/25;000000;8187.84;8187.84;8187.84;8187.84;0
MCFTR;D;25/02/25;000000;8243.63;8243.63;8243.63;8243.63;0
MCFTR;D;26/02/25;000000;8119.36;8119.36;8119.36;8119.36;0
MCFTR;D;27/02/25;000000;8011.92;8011.92;8011.92;8011.92;0
MCFTR;D;28/02/25;000000;7932.19;7932.19;7932.19;7932.19;0
MCFTR;D;03/03/25;000000;7796.5;7796.5;7796.5;7796.5;0
MCFTR;D;04/03/25;000000;8034.18;8034.18;8034.18;8034.18;0
MCFTR;D;05/03/25;000000;8088.68;8088.68;8088.68;8088.68;0
MCFTR;D;06/03/25;000000;7950.09;7950.09;7950.09;7950.09;0
MCFTR;D;07/03/25;000000;7848.92;7848.92;7848.92;7848.92;0
MCFTR;D;10/03/25;000000;7933.01;7933.01;7933.01;7933.01;0
MCFTR;D;11/03/25;000000;7933.36;7933.36;7933.36;7933.36;0
MCFTR;D;12/03/25;000000;7891.28;7891.28;7891.28;7891.28;0
MCFTR;D;13/03/25;000000;7736.63;7736.63;7736.63;7736.63;0
MCFTR;D;14/03/25;000000;7918.82;7918.82;7918.82;7918.82;0
MCFTR;D;17/03/25;000000;8043.01;8043.01;8043.01;8043.01;0
MCFTR;D;18/03/25;000000;8073.49;8073.49;8073.49;8073.49;0
MCFTR;D;19/03/25;000000;8004.84;8004.84;8004.84;8004.84;0
MCFTR;D;20/03/25;000000;7988.36;7988.36;7988.36;7988.36;0
MCFTR;D;21/03/25;000000;7910.21;7910.21;7910.21;7910.21;0
MCFTR;D;24/03/25;000000;7878.11;7878.11;7878.11;7878.11;0
MCFTR;D;25/03/25;000000;7843.31;7843.31;7843.31;7843.31;0
MCFTR;D;26/03/25;000000;7797.93;7797.93;7797.93;7797.93;0
MCFTR;D;27/03/25;000000;7643.47;7643.47;7643.47;7643.47;0
MCFTR;D;28/03/25;000000;7498.88;7498.88;7498.88;7498.88;0
MCFTR;D;31/03/25;000000;7468.42;7468.42;7468.42;7468.42;0
MCFTR;D;01/04/25;000000;7347.15;7347.15;7347.15;7347.15;0
MCFTR;D;02/04/25;000000;7252.87;7252.87;7252.87;7252.87;0
